adam预测值,adam真实值
14.59184741973877,14.083333015441895
14.59184741973877,12.0
26.678577423095703,11.916666984558105
20.163352966308594,25.0
14.59184741973877,16.25
53.122371673583984,75.0
23.948680877685547,20.0
14.59184741973877,15.0
14.59184741973877,7.583333492279053
37.9682502746582,20.0
28.300769805908203,21.66666603088379
14.655871391296387,13.0
31.393890380859375,33.33333206176758
22.148942947387695,26.0
22.897811889648438,16.25
47.29258346557617,7.583333492279053
26.379302978515625,30.0
14.59184741973877,11.0
27.86481475830078,35.0
27.703176498413086,46.66666793823242
27.730234146118164,35.0
14.59184741973877,6.0
30.007951736450195,22.0
42.7400016784668,40.0
25.544971466064453,31.25
34.90384292602539,18.66666603088379
14.59184741973877,13.0
32.58108139038086,25.0
28.782094955444336,20.0
21.303611755371094,18.0
15.947872161865234,15.0
23.059825897216797,11.666666984558105
14.59184741973877,13.75
17.484804153442383,21.66666603088379
37.5792236328125,15.0
17.88425064086914,20.0
18.221426010131836,9.0
35.205108642578125,29.16666603088379
15.307857513427734,30.0
14.59184741973877,20.0
30.537166595458984,40.0
17.658212661743164,15.166666984558105
14.59184741973877,15.0
51.445316314697266,25.0
33.491539001464844,22.0
15.243139266967773,9.75
37.995540618896484,93.33333587646484
27.179872512817383,15.0
28.846508026123047,13.0
32.0806884765625,37.5
40.78761672973633,24.0
45.64634704589844,50.0
34.4437370300293,50.0
34.906951904296875,20.0
14.59184741973877,10.0
14.59184741973877,18.0
14.59184741973877,10.0
24.329710006713867,12.0
33.23953628540039,24.0
15.192070960998535,26.66666603088379
40.04067611694336,23.83333396911621
24.43608283996582,20.0
14.59184741973877,13.0
36.807220458984375,43.75
27.091957092285156,16.25
14.59184741973877,10.0
15.22627067565918,18.0
14.664016723632812,16.0
14.59184741973877,14.0
14.59184741973877,13.0
14.59184741973877,20.0
37.95844268798828,35.0
14.59184741973877,8.0
34.143821716308594,26.0
26.22673797607422,20.0
38.744712829589844,25.0
14.59184741973877,13.0
14.59184741973877,16.25
32.42443084716797,25.0
14.59184741973877,8.0
34.8959846496582,20.0
16.485675811767578,13.0
34.809993743896484,37.5
23.473228454589844,18.0
14.59184741973877,15.0
14.59184741973877,11.916666984558105
31.560420989990234,30.0
27.12533187866211,10.0
31.281803131103516,28.0
14.59184741973877,8.0
21.648422241210938,22.0
44.931739807128906,27.0
23.285396575927734,21.0
29.717485427856445,30.0
17.348459243774414,13.0
14.59184741973877,8.0
40.24878692626953,40.0
44.36492919921875,53.33333206176758
23.795166015625,14.083333015441895
32.46509552001953,26.0
25.41736602783203,22.0
26.426483154296875,23.33333396911621
14.59184741973877,10.0
30.188636779785156,30.0
44.51786804199219,37.91666793823242
16.1720027923584,10.833333015441895
14.59184741973877,15.0
37.37216567993164,43.75
25.7783203125,20.0
14.59184741973877,9.0
19.239849090576172,23.0
15.138152122497559,13.0
46.55523681640625,30.0
25.836360931396484,14.083333015441895
44.195220947265625,35.0
25.059772491455078,15.0
48.61360168457031,40.0
14.59184741973877,13.0
33.94720458984375,20.0
47.20362854003906,29.16666603088379
14.59184741973877,11.916666984558105
27.802810668945312,21.66666603088379
14.59184741973877,13.0
14.59184741973877,9.0
42.34306335449219,56.25
14.59184741973877,8.0
26.87845230102539,12.0
14.59184741973877,25.0
14.59184741973877,10.0
35.151859283447266,75.0
27.457950592041016,15.0
14.59184741973877,15.0
14.59184741973877,14.083333015441895
24.71092987060547,18.0
31.000572204589844,20.0
33.493038177490234,46.66666793823242
27.818546295166016,34.66666793823242
14.59184741973877,15.0
26.679569244384766,15.0
28.593820571899414,40.0
33.36030197143555,16.25
22.849464416503906,35.0
36.89973068237305,19.5
14.59184741973877,15.0
17.22603988647461,11.916666984558105
14.59184741973877,8.666666984558105
19.505157470703125,16.25
14.59184741973877,13.0
38.643943786621094,25.0
53.61690139770508,93.33333587646484
14.59184741973877,15.0
16.295120239257812,10.833333015441895
39.223472595214844,66.66666412353516
48.49713897705078,62.5
12.582205772399902,15.0
33.46086120605469,27.0
22.96706771850586,40.0
17.618610382080078,15.0
16.40560531616211,13.0
16.813926696777344,24.91666603088379
16.889238357543945,12.0
31.50661849975586,8.0
17.39339828491211,24.0
18.301488876342773,14.0
14.978486061096191,15.0
14.59184741973877,7.0
20.919721603393555,20.0
14.59184741973877,9.75
14.59184741973877,26.0
41.76604461669922,16.25
40.19276428222656,23.33333396911621
14.59184741973877,11.0
15.158530235290527,18.0
14.978873252868652,20.0
34.936912536621094,23.0
23.161901473999023,20.0
14.59184741973877,13.0
29.824256896972656,21.66666603088379
32.92679214477539,62.5
13.517942428588867,16.25
25.785648345947266,12.0
16.126930236816406,18.0
25.71527862548828,18.0
14.59184741973877,11.0
14.59184741973877,13.0
41.24760055541992,27.08333396911621
23.448165893554688,16.25
27.69528579711914,40.0
15.969451904296875,16.0
23.948657989501953,25.0
21.264949798583984,15.0
23.599563598632812,16.25
14.59184741973877,13.0
37.48497009277344,53.33333206176758
28.13367462158203,15.0
42.54245376586914,19.5
17.950538635253906,43.33333206176758
27.150665283203125,30.0
19.96403694152832,30.0
25.058696746826172,14.0
14.59184741973877,9.0
18.486547470092773,13.0
30.067825317382812,16.25
27.884536743164062,17.0
17.16424560546875,16.0
31.160724639892578,25.0
24.650611877441406,30.0
37.07652282714844,30.33333396911621
21.949350357055664,23.0
16.843156814575195,18.0
15.07948112487793,10.833333015441895
14.59184741973877,13.0
40.27851104736328,16.25
24.684017181396484,27.0
26.399734497070312,10.0
16.916471481323242,7.0
18.726423263549805,26.0
15.590478897094727,26.66666603088379
31.972869873046875,25.0
30.554973602294922,20.0
16.48189353942871,35.0
18.53814697265625,20.0
18.833526611328125,20.0
18.607383728027344,26.66666603088379
20.839599609375,13.0
14.59184741973877,13.0
44.031166076660156,37.91666793823242
26.24683380126953,15.0
14.59184741973877,28.0
32.70856857299805,27.0
14.173473358154297,17.5
14.59184741973877,23.33333396911621
14.59184741973877,8.0
33.64624786376953,43.33333206176758
