训练集loss,测试集loss
152.54474550134995,138.2813017103407
164.88326723435347,140.13319396972656
159.50949949376724,136.32626003689236
159.88236640481387,133.29837799072266
153.59994649887085,139.7167879740397
198.30246779497932,223.2614017062717
172.65614722756777,137.88594987657336
151.61488185209387,178.82125261094836
178.6872698278988,147.08925671047635
149.26977471744314,148.35008494059244
151.7352133358226,173.6264525519477
169.95698042476877,134.07570478651257
159.02532297022202,175.46922895643445
153.70116761151482,139.97732713487414
151.7119302188649,205.0146942138672
160.8117307775161,152.12881469726562
176.82200443043428,265.9415774875217
175.15262828153723,142.50178315904407
159.55696352790383,141.58155398898654
155.18387715956743,157.20551554361978
176.40706185733572,167.7172588772244
158.23056927849265,188.35933091905383
160.506332173067,140.3943133884006
168.39599631814394,386.5300869411892
437.5861309275908,238.87323082817926
280.75657115263095,235.8831753200955
281.10213829489317,232.6051228841146
286.62068625057447,229.48470052083334
267.24060642018037,228.82159169514975
265.8478122038,224.91605207655164
263.01643932566924,223.1055170694987
261.9616591509651,221.06250847710504
627.3746223449707,221.1363559299045
264.03233472038715,218.29883660210504
260.84928647209614,220.45104132758246
253.58719365737016,215.93019273546008
264.0820837581859,214.85403696695963
250.8840602425968,211.43194410536023
251.1011619567871,211.04910447862414
248.8982031205121,210.50634002685547
247.76342055376838,207.96391126844617
249.37947486428652,208.1068606906467
251.22716567095588,207.93155500623914
